year,municipality_code,municipality_name,metric_id,metric_name,metric_domain,value,unit,source_file,source_schedule,source_variable_code,quality_status,comparability_status,formula,data_quality_note
2021,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),debt_service_utilization,Debt-service utilization,B,24.562969,%,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(debt_service_utilization),"median of 18 reporting cities in 2021, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2021,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),mill_rate_res,Residential general municipal mill rate,C,7.43555,mills,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(mill_rate_res),"median of 18 reporting cities in 2021, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2021,AB_CITIES_MEDIAN,Alberta reporting cities excl. Edmonton (n=18),mill_rate_nonres,Non-residential general municipal mill rate,C,11.920178,mills,derived,derived,median across reporting cities excl. subject,reported_value,comparable,median(mill_rate_nonres),"median of 18 reporting cities in 2021, subject (Edmonton) excluded per rules v1.2; included: Airdrie, Beaumont, Brooks, Calgary, Camrose, Fort Saskatchewan, Grande Prairie, Lacombe, Leduc, Lethbridge, Lloydminster, Medicine Hat, Red Deer, Spruce Grove, St. Albert, Wetaskiwin, Chestermere, Cold Lake; supporting context only — cannot create a high-priority signal"
2021,AB_CITIES_MEDIAN,Alberta reporting cities,assessment_per_capita,Assessment per capita,C,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(assessment_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_culture_per_capita,Culture expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_culture_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_fire_per_capita,Fire expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_fire_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_parks_rec_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_per_capita,Expense per capita,A,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_police_per_capita,Police expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_police_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_roads_per_capita,Roads expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_roads_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,exp_transit_per_capita,Transit expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_transit_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,fte_per_1000,"FTE per 1,000 residents",D,,"per 1,000 residents",derived,derived,median across reporting cities,structurally_unavailable,comparable,median(fte_per_1000),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2021,AB_CITIES_MEDIAN,Alberta reporting cities,rev_per_capita,Revenue per capita,A,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(rev_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2022,0046,Calgary,pop,Population,A,1395040,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4806016,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
2022,0046,Calgary,pop_growth,Annual population growth,A,2.8568,%,derived,derived,CSD 4806016,reported_value,comparable,pop[y] / pop[y-1] - 1,derived from population estimates
2022,0046,Calgary,accumulated_surplus,Accumulated surplus,B,24302797000.0,$ nominal,2022_financial_year.xlsx,A(1)-Total,00450,reported_value,comparable,,nominal dollars
2022,0046,Calgary,debt_limit,Debt limit,B,7443000000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05700,reported_value,comparable,,nominal dollars
2022,0046,Calgary,debt_service_cost,Total debt-service costs,B,626000000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05730,reported_value,comparable,,nominal dollars
2022,0046,Calgary,debt_service_limit,Debt-service limit,B,1302000000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05720,reported_value,comparable,,nominal dollars
2022,0046,Calgary,debt_total,Total debt,B,3054000000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05710,reported_value,comparable,,nominal dollars
2022,0046,Calgary,equalized_assessment,Equalized assessment,C,268750451588.0,$ nominal,2022_financial_year.xlsx,EA(1)-Assessment,08260,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_culture,Culture expense,D,69312000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01540,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_fire,Fire expense,D,257124000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01220,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_parks_rec,Parks and recreation expense,D,222409000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01530,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_police,Police expense,D,548176000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01210,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_roads,"Roads, streets, walks, lighting expense",D,423078000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01290,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_total,Total expense,A,4337223000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01580,reported_value,comparable,,nominal dollars
2022,0046,Calgary,exp_transit,Public transit expense,D,569399000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2022,0046,Calgary,fte_total,Total full-time municipal positions,D,16186.0,positions,2022_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2022,0046,Calgary,mill_rate_nonres,Non-residential general municipal mill rate,C,17.8843,mills,2022_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2022,0046,Calgary,mill_rate_res,Residential general municipal mill rate,C,4.695,mills,2022_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2022,0046,Calgary,net_financial_assets,Net financial assets / net debt,B,4487131000.0,$ nominal,2022_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2022,0046,Calgary,net_rev_exp,Net revenue/expense,A,1210525000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2022,0046,Calgary,property_tax,Property taxes and grants in place,C,2039518000.0,$ nominal,2022_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2022,0046,Calgary,rev_total,Total revenue,A,5547748000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2022,0046,Calgary,assessment_per_capita,Assessment per capita,C,192647.129536,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2022,0046,Calgary,debt_service_utilization,Debt-service utilization,B,48.079877,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2022,0046,Calgary,debt_utilization,Debt utilization,B,41.031842,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2022,0046,Calgary,exp_culture_per_capita,Culture expense per capita,D,49.684597,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2022,0046,Calgary,exp_culture_share,Culture share of total expense,D,1.598073,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2022,0046,Calgary,exp_fire_per_capita,Fire expense per capita,D,184.312995,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2022,0046,Calgary,exp_fire_share,Fire share of total expense,D,5.928309,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2022,0046,Calgary,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,159.428403,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
2022,0046,Calgary,exp_parks_rec_share,Parks & recreation share of total expense,D,5.127912,%,derived,derived,exp_parks_rec/exp_total,reported_value,comparable,exp_parks_rec / exp_total,
2022,0046,Calgary,exp_per_capita,Expense per capita,A,3109.031282,$ nominal / person,derived,derived,exp_total/pop,reported_value,comparable,exp_total / pop,nominal inputs
2022,0046,Calgary,exp_police_per_capita,Police expense per capita,D,392.946439,$ nominal / person,derived,derived,exp_police/pop,reported_value,comparable,exp_police / pop,nominal inputs
2022,0046,Calgary,exp_police_share,Police share of total expense,D,12.638871,%,derived,derived,exp_police/exp_total,reported_value,comparable,exp_police / exp_total,
2022,0046,Calgary,exp_roads_per_capita,Roads expense per capita,D,303.273024,$ nominal / person,derived,derived,exp_roads/pop,reported_value,comparable,exp_roads / pop,nominal inputs
2022,0046,Calgary,exp_roads_share,Roads share of total expense,D,9.754583,%,derived,derived,exp_roads/exp_total,reported_value,comparable,exp_roads / exp_total,
2022,0046,Calgary,exp_transit_per_capita,Transit expense per capita,D,408.159623,$ nominal / person,derived,derived,exp_transit/pop,reported_value,comparable,exp_transit / pop,nominal inputs
2022,0046,Calgary,exp_transit_share,Transit share of total expense,D,13.128193,%,derived,derived,exp_transit/exp_total,reported_value,comparable,exp_transit / exp_total,
2022,0046,Calgary,fte_per_1000,"FTE per 1,000 residents",D,11.602535,"per 1,000 residents",derived,derived,fte_total/pop,reported_value,comparable,fte_total / (pop / 1000),
2022,0046,Calgary,rev_per_capita,Revenue per capita,A,3976.766258,$ nominal / person,derived,derived,rev_total/pop,reported_value,comparable,rev_total / pop,nominal inputs
2022,0098,Edmonton,pop,Population,A,1073454,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4811061,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
2022,0098,Edmonton,pop_growth,Annual population growth,A,2.1418,%,derived,derived,CSD 4811061,reported_value,comparable,pop[y] / pop[y-1] - 1,derived from population estimates
2022,0098,Edmonton,accumulated_surplus,Accumulated surplus,B,17295000000.0,$ nominal,2022_financial_year.xlsx,A(1)-Total,00450,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,debt_limit,Debt limit,B,6146130000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05700,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,debt_service_cost,Total debt-service costs,B,416558000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05730,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,debt_service_limit,Debt-service limit,B,1075573000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05720,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,debt_total,Total debt,B,3940329000.0,$ nominal,2022_financial_year.xlsx,AA(1)-Debt,05710,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,equalized_assessment,Equalized assessment,C,170203427942.0,$ nominal,2022_financial_year.xlsx,EA(1)-Assessment,08260,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_culture,Culture expense,D,83330000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01540,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_fire,Fire expense,D,223461000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01220,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_parks_rec,Parks and recreation expense,D,263215000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01530,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_police,Police expense,D,506507000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01210,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_roads,"Roads, streets, walks, lighting expense",D,492025000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01290,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_total,Total expense,A,3444526000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01580,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,exp_transit,Public transit expense,D,505823000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,fte_total,Total full-time municipal positions,D,10856.0,positions,2022_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2022,0098,Edmonton,mill_rate_nonres,Non-residential general municipal mill rate,C,21.0786,mills,2022_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2022,0098,Edmonton,mill_rate_res,Residential general municipal mill rate,C,6.9072,mills,2022_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2022,0098,Edmonton,net_financial_assets,Net financial assets / net debt,B,2853382000.0,$ nominal,2022_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,net_rev_exp,Net revenue/expense,A,622772000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,property_tax,Property taxes and grants in place,C,1805296000.0,$ nominal,2022_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,rev_total,Total revenue,A,4067298000.0,$ nominal,2022_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2022,0098,Edmonton,assessment_per_capita,Assessment per capita,C,158556.796977,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2022,0098,Edmonton,debt_service_utilization,Debt-service utilization,B,38.728938,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2022,0098,Edmonton,debt_utilization,Debt utilization,B,64.110733,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2022,0098,Edmonton,exp_culture_per_capita,Culture expense per capita,D,77.627919,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2022,0098,Edmonton,exp_culture_share,Culture share of total expense,D,2.419201,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2022,0098,Edmonton,exp_fire_per_capita,Fire expense per capita,D,208.170075,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2022,0098,Edmonton,exp_fire_share,Fire share of total expense,D,6.487424,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2022,0098,Edmonton,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,245.2038,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
2022,0098,Edmonton,exp_parks_rec_share,Parks & recreation share of total expense,D,7.641545,%,derived,derived,exp_parks_rec/exp_total,reported_value,comparable,exp_parks_rec / exp_total,
2022,0098,Edmonton,exp_per_capita,Expense per capita,A,3208.824971,$ nominal / person,derived,derived,exp_total/pop,reported_value,comparable,exp_total / pop,nominal inputs
2022,0098,Edmonton,exp_police_per_capita,Police expense per capita,D,471.847885,$ nominal / person,derived,derived,exp_police/pop,reported_value,comparable,exp_police / pop,nominal inputs
2022,0098,Edmonton,exp_police_share,Police share of total expense,D,14.704694,%,derived,derived,exp_police/exp_total,reported_value,comparable,exp_police / exp_total,
2022,0098,Edmonton,exp_roads_per_capita,Roads expense per capita,D,458.356856,$ nominal / person,derived,derived,exp_roads/pop,reported_value,comparable,exp_roads / pop,nominal inputs
2022,0098,Edmonton,exp_roads_share,Roads share of total expense,D,14.284259,%,derived,derived,exp_roads/exp_total,reported_value,comparable,exp_roads / exp_total,
2022,0098,Edmonton,exp_transit_per_capita,Transit expense per capita,D,471.21069,$ nominal / person,derived,derived,exp_transit/pop,reported_value,comparable,exp_transit / pop,nominal inputs
2022,0098,Edmonton,exp_transit_share,Transit share of total expense,D,14.684836,%,derived,derived,exp_transit/exp_total,reported_value,comparable,exp_transit / exp_total,
2022,0098,Edmonton,fte_per_1000,"FTE per 1,000 residents",D,10.113149,"per 1,000 residents",derived,derived,fte_total/pop,reported_value,comparable,fte_total / (pop / 1000),
2022,0098,Edmonton,rev_per_capita,Revenue per capita,A,3788.982108,$ nominal / person,derived,derived,rev_total/pop,reported_value,comparable,rev_total / pop,nominal inputs
2022,0098,Edmonton,accumulated_surplus_real2025,Accumulated surplus (constant 2025 $),B,18742599118.94273,$ constant 2025,derived,derived,accumulated_surplus x CPI2025/CPI2022,reported_value,display_only_context,accumulated_surplus × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,debt_limit_real2025,Debt limit (constant 2025 $),B,6660563788.546255,$ constant 2025,derived,derived,debt_limit x CPI2025/CPI2022,reported_value,display_only_context,debt_limit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,debt_service_cost_real2025,Total debt-service costs (constant 2025 $),B,451424088.105727,$ constant 2025,derived,derived,debt_service_cost x CPI2025/CPI2022,reported_value,display_only_context,debt_service_cost × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,debt_service_limit_real2025,Debt-service limit (constant 2025 $),B,1165598933.920705,$ constant 2025,derived,derived,debt_service_limit x CPI2025/CPI2022,reported_value,display_only_context,debt_service_limit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,debt_total_real2025,Total debt (constant 2025 $),B,4270136273.127753,$ constant 2025,derived,derived,debt_total x CPI2025/CPI2022,reported_value,display_only_context,debt_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,equalized_assessment_real2025,Equalized assessment (constant 2025 $),C,184449529840.22906,$ constant 2025,derived,derived,equalized_assessment x CPI2025/CPI2022,reported_value,display_only_context,equalized_assessment × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_culture_real2025,Culture expense (constant 2025 $),D,90304757.709251,$ constant 2025,derived,derived,exp_culture x CPI2025/CPI2022,reported_value,display_only_context,exp_culture × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_fire_real2025,Fire expense (constant 2025 $),D,242164784.140969,$ constant 2025,derived,derived,exp_fire x CPI2025/CPI2022,reported_value,display_only_context,exp_fire × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_parks_rec_real2025,Parks and recreation expense (constant 2025 $),D,285246211.453744,$ constant 2025,derived,derived,exp_parks_rec x CPI2025/CPI2022,reported_value,display_only_context,exp_parks_rec × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_police_real2025,Police expense (constant 2025 $),D,548901859.030837,$ constant 2025,derived,derived,exp_police x CPI2025/CPI2022,reported_value,display_only_context,exp_police × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_roads_real2025,"Roads, streets, walks, lighting expense (constant 2025 $)",D,533207709.251101,$ constant 2025,derived,derived,exp_roads x CPI2025/CPI2022,reported_value,display_only_context,exp_roads × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_total_real2025,Total expense (constant 2025 $),A,3732834343.612335,$ constant 2025,derived,derived,exp_total x CPI2025/CPI2022,reported_value,display_only_context,exp_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_transit_real2025,Public transit expense (constant 2025 $),D,548160607.929515,$ constant 2025,derived,derived,exp_transit x CPI2025/CPI2022,reported_value,display_only_context,exp_transit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,net_financial_assets_real2025,Net financial assets / net debt (constant 2025 $),B,3092211330.396476,$ constant 2025,derived,derived,net_financial_assets x CPI2025/CPI2022,reported_value,display_only_context,net_financial_assets × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,net_rev_exp_real2025,Net revenue/expense (constant 2025 $),A,674898290.748899,$ constant 2025,derived,derived,net_rev_exp x CPI2025/CPI2022,reported_value,display_only_context,net_rev_exp × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,property_tax_real2025,Property taxes and grants in place (constant 2025 $),C,1956400070.484581,$ constant 2025,derived,derived,property_tax x CPI2025/CPI2022,reported_value,display_only_context,property_tax × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,rev_total_real2025,Total revenue (constant 2025 $),A,4407732634.361234,$ constant 2025,derived,derived,rev_total x CPI2025/CPI2022,reported_value,display_only_context,rev_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,assessment_per_capita_real2025,Assessment per capita (constant 2025 $),C,171828.070733,$ constant 2025 / person,derived,derived,assessment_per_capita x CPI2025/CPI2022,reported_value,display_only_context,assessment_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_culture_per_capita_real2025,Culture expense per capita (constant 2025 $),D,84.12541,$ constant 2025 / person,derived,derived,exp_culture_per_capita x CPI2025/CPI2022,reported_value,display_only_context,exp_culture_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_fire_per_capita_real2025,Fire expense per capita (constant 2025 $),D,225.594002,$ constant 2025 / person,derived,derived,exp_fire_per_capita x CPI2025/CPI2022,reported_value,display_only_context,exp_fire_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_parks_rec_per_capita_real2025,Parks & recreation expense per capita (constant 2025 $),D,265.727466,$ constant 2025 / person,derived,derived,exp_parks_rec_per_capita x CPI2025/CPI2022,reported_value,display_only_context,exp_parks_rec_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2022,0098,Edmonton,exp_per_capita_real2025,Expense per capita (constant 2025 $),A,3477.405035,$ constant 2025 / person,derived,derived,exp_per_capita x CPI2025/CPI2022,reported_value,display_only_context,exp_per_capita × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 158.9 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
